gameId,date,teamId,teamAbbrev,teamName,homeAway,finalScore,numScratches
2024020001,2024-10-04,7,BUF,Sabres,home,1,
2024020001,2024-10-04,1,NJD,Devils,away,4,
2024020002,2024-10-05,1,NJD,Devils,home,3,
2024020002,2024-10-05,7,BUF,Sabres,away,1,
2024020001,2024-10-04,7,BUF,Sabres,home,1,
2024020001,2024-10-04,1,NJD,Devils,away,4,
2024020002,2024-10-05,1,NJD,Devils,home,3,
2024020002,2024-10-05,7,BUF,Sabres,away,1,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020001,2024-10-04,7,BUF,Sabres,home,1,
2024020001,2024-10-04,1,NJD,Devils,away,4,
2024020002,2024-10-05,1,NJD,Devils,home,3,
2024020002,2024-10-05,7,BUF,Sabres,away,1,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020001,2024-10-04,7,BUF,Sabres,home,1,
2024020001,2024-10-04,1,NJD,Devils,away,4,
2024020002,2024-10-05,1,NJD,Devils,home,3,
2024020002,2024-10-05,7,BUF,Sabres,away,1,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020002,2024-10-05,1,NJD,Devils,home,3,
2024020002,2024-10-05,7,BUF,Sabres,away,1,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020024,2024-10-12,6,BOS,Bruins,home,2,
2024020024,2024-10-12,26,LAK,Kings,away,1,
2024020025,2024-10-12,7,BUF,Sabres,home,5,
2024020025,2024-10-12,13,FLA,Panthers,away,2,
2024020026,2024-10-12,10,TOR,Maple Leafs,home,4,
2024020026,2024-10-12,5,PIT,Penguins,away,2,
2024020027,2024-10-12,8,MTL,Canadiens,home,4,
2024020027,2024-10-12,9,OTT,Senators,away,1,
2024020028,2024-10-12,17,DET,Red Wings,home,3,
2024020028,2024-10-12,18,NSH,Predators,away,0,
2024020030,2024-10-12,3,NYR,Rangers,home,5,
2024020030,2024-10-12,59,UTA,Utah Hockey Club,away,6,
2024020031,2024-10-12,15,WSH,Capitals,home,3,
2024020031,2024-10-12,1,NJD,Devils,away,5,
2024020032,2024-10-12,25,DAL,Stars,home,3,
2024020032,2024-10-12,2,NYI,Islanders,away,0,
2024020033,2024-10-12,30,MIN,Wild,home,4,
2024020033,2024-10-12,55,SEA,Kraken,away,5,
2024020034,2024-10-12,21,COL,Avalanche,home,4,
2024020034,2024-10-12,29,CBJ,Blue Jackets,away,6,
2024020035,2024-10-12,20,CGY,Flames,home,6,
2024020035,2024-10-12,4,PHI,Flyers,away,3,
2024020036,2024-10-12,22,EDM,Oilers,home,2,
2024020036,2024-10-12,16,CHI,Blackhawks,away,5,
2024020037,2024-10-12,28,SJS,Sharks,home,0,
2024020037,2024-10-12,24,ANA,Ducks,away,2,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020024,2024-10-12,6,BOS,Bruins,home,2,
2024020024,2024-10-12,26,LAK,Kings,away,1,
2024020025,2024-10-12,7,BUF,Sabres,home,5,
2024020025,2024-10-12,13,FLA,Panthers,away,2,
2024020026,2024-10-12,10,TOR,Maple Leafs,home,4,
2024020026,2024-10-12,5,PIT,Penguins,away,2,
2024020027,2024-10-12,8,MTL,Canadiens,home,4,
2024020027,2024-10-12,9,OTT,Senators,away,1,
2024020028,2024-10-12,17,DET,Red Wings,home,3,
2024020028,2024-10-12,18,NSH,Predators,away,0,
2024020030,2024-10-12,3,NYR,Rangers,home,5,
2024020030,2024-10-12,59,UTA,Utah Hockey Club,away,6,
2024020031,2024-10-12,15,WSH,Capitals,home,3,
2024020031,2024-10-12,1,NJD,Devils,away,5,
2024020032,2024-10-12,25,DAL,Stars,home,3,
2024020032,2024-10-12,2,NYI,Islanders,away,0,
2024020033,2024-10-12,30,MIN,Wild,home,4,
2024020033,2024-10-12,55,SEA,Kraken,away,5,
2024020034,2024-10-12,21,COL,Avalanche,home,4,
2024020034,2024-10-12,29,CBJ,Blue Jackets,away,6,
2024020035,2024-10-12,20,CGY,Flames,home,6,
2024020035,2024-10-12,4,PHI,Flyers,away,3,
2024020036,2024-10-12,22,EDM,Oilers,home,2,
2024020036,2024-10-12,16,CHI,Blackhawks,away,5,
2024020037,2024-10-12,28,SJS,Sharks,home,0,
2024020037,2024-10-12,24,ANA,Ducks,away,2,
2024020038,2024-10-13,52,WPG,Jets,home,2,
2024020038,2024-10-13,30,MIN,Wild,away,1,
2024020039,2024-10-13,25,DAL,Stars,home,2,
2024020039,2024-10-13,55,SEA,Kraken,away,0,
2024020040,2024-10-13,22,EDM,Oilers,home,1,
2024020040,2024-10-13,20,CGY,Flames,away,4,
2024020041,2024-10-13,54,VGK,Golden Knights,home,3,
2024020041,2024-10-13,24,ANA,Ducks,away,1,
2024020003,2024-10-08,55,SEA,Kraken,home,2,
2024020003,2024-10-08,19,STL,Blues,away,3,
2024020004,2024-10-08,13,FLA,Panthers,home,6,
2024020004,2024-10-08,6,BOS,Bruins,away,4,
2024020005,2024-10-08,59,UTA,Utah Hockey Club,home,5,
2024020005,2024-10-08,16,CHI,Blackhawks,away,2,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020024,2024-10-12,6,BOS,Bruins,home,2,
2024020024,2024-10-12,26,LAK,Kings,away,1,
2024020025,2024-10-12,7,BUF,Sabres,home,5,
2024020025,2024-10-12,13,FLA,Panthers,away,2,
2024020026,2024-10-12,10,TOR,Maple Leafs,home,4,
2024020026,2024-10-12,5,PIT,Penguins,away,2,
2024020027,2024-10-12,8,MTL,Canadiens,home,4,
2024020027,2024-10-12,9,OTT,Senators,away,1,
2024020028,2024-10-12,17,DET,Red Wings,home,3,
2024020028,2024-10-12,18,NSH,Predators,away,0,
2024020030,2024-10-12,3,NYR,Rangers,home,5,
2024020030,2024-10-12,59,UTA,Utah Hockey Club,away,6,
2024020031,2024-10-12,15,WSH,Capitals,home,3,
2024020031,2024-10-12,1,NJD,Devils,away,5,
2024020032,2024-10-12,25,DAL,Stars,home,3,
2024020032,2024-10-12,2,NYI,Islanders,away,0,
2024020033,2024-10-12,30,MIN,Wild,home,4,
2024020033,2024-10-12,55,SEA,Kraken,away,5,
2024020034,2024-10-12,21,COL,Avalanche,home,4,
2024020034,2024-10-12,29,CBJ,Blue Jackets,away,6,
2024020035,2024-10-12,20,CGY,Flames,home,6,
2024020035,2024-10-12,4,PHI,Flyers,away,3,
2024020036,2024-10-12,22,EDM,Oilers,home,2,
2024020036,2024-10-12,16,CHI,Blackhawks,away,5,
2024020037,2024-10-12,28,SJS,Sharks,home,0,
2024020037,2024-10-12,24,ANA,Ducks,away,2,
2024020038,2024-10-13,52,WPG,Jets,home,2,
2024020038,2024-10-13,30,MIN,Wild,away,1,
2024020039,2024-10-13,25,DAL,Stars,home,2,
2024020039,2024-10-13,55,SEA,Kraken,away,0,
2024020040,2024-10-13,22,EDM,Oilers,home,1,
2024020040,2024-10-13,20,CGY,Flames,away,4,
2024020041,2024-10-13,54,VGK,Golden Knights,home,3,
2024020041,2024-10-13,24,ANA,Ducks,away,1,
2024020042,2024-10-14,6,BOS,Bruins,home,3,
2024020042,2024-10-14,13,FLA,Panthers,away,4,
2024020043,2024-10-14,9,OTT,Senators,home,8,
2024020043,2024-10-14,26,LAK,Kings,away,7,
2024020044,2024-10-14,1,NJD,Devils,home,3,
2024020044,2024-10-14,59,UTA,Utah Hockey Club,away,0,
2024020045,2024-10-14,3,NYR,Rangers,home,4,
2024020045,2024-10-14,17,DET,Red Wings,away,1,
2024020046,2024-10-14,8,MTL,Canadiens,home,3,
2024020046,2024-10-14,5,PIT,Penguins,away,6,
2024020047,2024-10-14,21,COL,Avalanche,home,2,
2024020047,2024-10-14,2,NYI,Islanders,away,6,
2024020006,2024-10-09,8,MTL,Canadiens,home,1,
2024020006,2024-10-09,10,TOR,Maple Leafs,away,0,
2024020007,2024-10-09,5,PIT,Penguins,home,0,
2024020007,2024-10-09,3,NYR,Rangers,away,6,
2024020008,2024-10-09,22,EDM,Oilers,home,0,
2024020008,2024-10-09,52,WPG,Jets,away,6,
2024020009,2024-10-09,23,VAN,Canucks,home,5,
2024020009,2024-10-09,20,CGY,Flames,away,6,
2024020010,2024-10-09,54,VGK,Golden Knights,home,8,
2024020010,2024-10-09,21,COL,Avalanche,away,4,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020024,2024-10-12,6,BOS,Bruins,home,2,
2024020024,2024-10-12,26,LAK,Kings,away,1,
2024020025,2024-10-12,7,BUF,Sabres,home,5,
2024020025,2024-10-12,13,FLA,Panthers,away,2,
2024020026,2024-10-12,10,TOR,Maple Leafs,home,4,
2024020026,2024-10-12,5,PIT,Penguins,away,2,
2024020027,2024-10-12,8,MTL,Canadiens,home,4,
2024020027,2024-10-12,9,OTT,Senators,away,1,
2024020028,2024-10-12,17,DET,Red Wings,home,3,
2024020028,2024-10-12,18,NSH,Predators,away,0,
2024020030,2024-10-12,3,NYR,Rangers,home,5,
2024020030,2024-10-12,59,UTA,Utah Hockey Club,away,6,
2024020031,2024-10-12,15,WSH,Capitals,home,3,
2024020031,2024-10-12,1,NJD,Devils,away,5,
2024020032,2024-10-12,25,DAL,Stars,home,3,
2024020032,2024-10-12,2,NYI,Islanders,away,0,
2024020033,2024-10-12,30,MIN,Wild,home,4,
2024020033,2024-10-12,55,SEA,Kraken,away,5,
2024020034,2024-10-12,21,COL,Avalanche,home,4,
2024020034,2024-10-12,29,CBJ,Blue Jackets,away,6,
2024020035,2024-10-12,20,CGY,Flames,home,6,
2024020035,2024-10-12,4,PHI,Flyers,away,3,
2024020036,2024-10-12,22,EDM,Oilers,home,2,
2024020036,2024-10-12,16,CHI,Blackhawks,away,5,
2024020037,2024-10-12,28,SJS,Sharks,home,0,
2024020037,2024-10-12,24,ANA,Ducks,away,2,
2024020038,2024-10-13,52,WPG,Jets,home,2,
2024020038,2024-10-13,30,MIN,Wild,away,1,
2024020039,2024-10-13,25,DAL,Stars,home,2,
2024020039,2024-10-13,55,SEA,Kraken,away,0,
2024020040,2024-10-13,22,EDM,Oilers,home,1,
2024020040,2024-10-13,20,CGY,Flames,away,4,
2024020041,2024-10-13,54,VGK,Golden Knights,home,3,
2024020041,2024-10-13,24,ANA,Ducks,away,1,
2024020042,2024-10-14,6,BOS,Bruins,home,3,
2024020042,2024-10-14,13,FLA,Panthers,away,4,
2024020043,2024-10-14,9,OTT,Senators,home,8,
2024020043,2024-10-14,26,LAK,Kings,away,7,
2024020044,2024-10-14,1,NJD,Devils,home,3,
2024020044,2024-10-14,59,UTA,Utah Hockey Club,away,0,
2024020045,2024-10-14,3,NYR,Rangers,home,4,
2024020045,2024-10-14,17,DET,Red Wings,away,1,
2024020046,2024-10-14,8,MTL,Canadiens,home,3,
2024020046,2024-10-14,5,PIT,Penguins,away,6,
2024020047,2024-10-14,21,COL,Avalanche,home,2,
2024020047,2024-10-14,2,NYI,Islanders,away,6,
2024020048,2024-10-15,14,TBL,Lightning,home,4,
2024020048,2024-10-15,23,VAN,Canucks,away,1,
2024020049,2024-10-15,15,WSH,Capitals,home,4,
2024020049,2024-10-15,54,VGK,Golden Knights,away,2,
2024020050,2024-10-15,12,CAR,Hurricanes,home,4,
2024020050,2024-10-15,1,NJD,Devils,away,2,
2024020051,2024-10-15,29,CBJ,Blue Jackets,home,3,
2024020051,2024-10-15,13,FLA,Panthers,away,4,
2024020052,2024-10-15,19,STL,Blues,home,1,
2024020052,2024-10-15,30,MIN,Wild,away,4,
2024020053,2024-10-15,18,NSH,Predators,home,3,
2024020053,2024-10-15,55,SEA,Kraken,away,7,
2024020054,2024-10-15,25,DAL,Stars,home,3,
2024020054,2024-10-15,28,SJS,Sharks,away,2,
2024020055,2024-10-15,20,CGY,Flames,home,3,
2024020055,2024-10-15,16,CHI,Blackhawks,away,1,
2024020056,2024-10-15,22,EDM,Oilers,home,4,
2024020056,2024-10-15,4,PHI,Flyers,away,3,
2024020011,2024-10-10,6,BOS,Bruins,home,6,
2024020011,2024-10-10,8,MTL,Canadiens,away,4,
2024020012,2024-10-10,7,BUF,Sabres,home,1,
2024020012,2024-10-10,26,LAK,Kings,away,3,
2024020013,2024-10-10,9,OTT,Senators,home,3,
2024020013,2024-10-10,13,FLA,Panthers,away,1,
2024020015,2024-10-10,1,NJD,Devils,home,2,
2024020015,2024-10-10,10,TOR,Maple Leafs,away,4,
2024020016,2024-10-10,2,NYI,Islanders,home,4,
2024020016,2024-10-10,59,UTA,Utah Hockey Club,away,5,
2024020014,2024-10-10,17,DET,Red Wings,home,3,
2024020014,2024-10-10,5,PIT,Penguins,away,6,
2024020017,2024-10-10,18,NSH,Predators,home,3,
2024020017,2024-10-10,25,DAL,Stars,away,4,
2024020018,2024-10-10,30,MIN,Wild,home,3,
2024020018,2024-10-10,29,CBJ,Blue Jackets,away,2,
2024020019,2024-10-10,28,SJS,Sharks,home,4,
2024020019,2024-10-10,19,STL,Blues,away,5,
2024020020,2024-10-11,12,CAR,Hurricanes,home,1,
2024020020,2024-10-11,14,TBL,Lightning,away,4,
2024020021,2024-10-11,52,WPG,Jets,home,2,
2024020021,2024-10-11,16,CHI,Blackhawks,away,1,
2024020022,2024-10-11,23,VAN,Canucks,home,2,
2024020022,2024-10-11,4,PHI,Flyers,away,3,
2024020023,2024-10-11,54,VGK,Golden Knights,home,4,
2024020023,2024-10-11,19,STL,Blues,away,3,
2024020024,2024-10-12,6,BOS,Bruins,home,2,
2024020024,2024-10-12,26,LAK,Kings,away,1,
2024020025,2024-10-12,7,BUF,Sabres,home,5,
2024020025,2024-10-12,13,FLA,Panthers,away,2,
2024020026,2024-10-12,10,TOR,Maple Leafs,home,4,
2024020026,2024-10-12,5,PIT,Penguins,away,2,
2024020027,2024-10-12,8,MTL,Canadiens,home,4,
2024020027,2024-10-12,9,OTT,Senators,away,1,
2024020028,2024-10-12,17,DET,Red Wings,home,3,
2024020028,2024-10-12,18,NSH,Predators,away,0,
2024020030,2024-10-12,3,NYR,Rangers,home,5,
2024020030,2024-10-12,59,UTA,Utah Hockey Club,away,6,
2024020031,2024-10-12,15,WSH,Capitals,home,3,
2024020031,2024-10-12,1,NJD,Devils,away,5,
2024020032,2024-10-12,25,DAL,Stars,home,3,
2024020032,2024-10-12,2,NYI,Islanders,away,0,
2024020033,2024-10-12,30,MIN,Wild,home,4,
2024020033,2024-10-12,55,SEA,Kraken,away,5,
2024020034,2024-10-12,21,COL,Avalanche,home,4,
